Brand,Title,Rating,Author,Date,Review
Flixbus UK,I was comfortable,5,,2025-01-20T22:57:51.000Z,I was comfortable
Flixbus UK,Ride of over 10 hours to London from Scotland,3,,2025-01-20T21:49:44.000Z,"We did enjoy the ride of over 6 hours however there was a point when picking up passengers that had a bad odor smell, the bus should be equipped with an air freshener since the odor was very strong and the commute was still long. Also the amenities were not quite the same as stated (foods and snacks aren't offered nor is there a toilet onboard)"
Flixbus UK,Fantastic Flixbus Journey,5,,2025-01-20T19:04:16.000Z,Fantastic bus trip to London and back. On time and comfortable. Ease to get to bus stops from other bus services. Great price as Trains unreliable and expensive. Spent 40 mins in Bristol station last time. Had to be in London by 12:00. Coming back trains cancelled and people had to stand all the way back from London. You don’t expect that for the money they charge. Guaranteed seat on coach and very resonble.
Flixbus UK,No stars FLIXBUS DRIVER THEFTS,1,,2025-01-26T18:42:22.000Z,No stars ever! Flixbus Coach Driver left Victoria Station 19th January with one of my bags and drove off! Flixbus say it will take 1 week for me to get my bag back although it is stolen by him with all my equipment. Driver drove off quickly with the bag knowing I was waiting for it and only unloaded my clothes bag after telling the passengers to get off the Coach. Both bags were together. Flixbus told me to wait at Victoria Station for 24 hours until he returned with my equipment bag he has stolen! Flixbus are telling me I have to wait 1 week for them to check the CCTV on the Coach which shows what the Coach Driver has done with my bag and equipment. This is the worst 24 hours of my life!! I cannot do any filming and have had to cancel all bookings and my Course Work is all in the equipment bag and stored on my Camera in the equipment bag. I had travelled from Paris where I filmed for a couple of days. DO NOT USE FLIXBUS THEY WILL ROB YOU AND CLAIM THEIR POLICY TAKES 1 WEEK TO RETURN YOUR LUGGAGE!! Flixbus support the theft of luggage and rely on the Police to investigate their THEFTS instead of their legal obligations to return luggage temporarily handled on their Coach by their Driver who must be arrested for THEFT. The first thing I did was to report the theft to the Police which does not immediately help for my equipment to be returned. It was an orchestrated THEFT by the Coach Driver SUPPORTED BY FLIXBUS WHO ARE TOTALLY UNHELPFUL AND UNACCOUNTABLE. TFL must shut FLIXBUS DOWN and remove their Coach License that authorises FLIXBUS TO STEAL PASSENGERS LUGGAGE AND DISAPPEAR QUICKLY!! STILL NO RESPONSE FROM FLIXBUS 26th JANUARY AND THEY WANT ME TO WAIT 14 DAYS FOR THEM TO INVESTIGATE THEIR THEFT OF MY BAG!!!!
Flixbus UK,Dangerous Flixbus Driver,1,,2025-01-20T13:25:53.000Z,"I didn't actually use Flixbus, I was unlucky enough to be driving in front of one of their buses in the UK yesterday. | The Flixbus was driving so dangerously, I wouldn't have wanted to be on the Flixbus. I have a picture of how close he was to me, and also a video of him being so close to other cars. | I rang Flixbus, they said they couldn't do anything unless I had booked with them, and I need to report it to the local authority, which I will do and pass along the picture and video. Such aggressive driving for a bus, if I had to slam on my brakes we would of had no chance. I would of have changed lanes, but couldn't of done that either. Shocking driving."
Flixbus UK,How not to run a coach service.,1,,2025-01-20T00:19:00.000Z,"Provided less than an hour's notice that the bus was going to be over an hour late, with no reason given, which would've made me miss my rail connection, meaning I had to quickly make alternative arrangements."
Flixbus UK,FlixBus has improved its the best trip…,4,,2025-01-19T22:59:01.000Z,FlixBus has improved its the best trip I took in Sicily as day trip to athigento and had no problems only it was long as bus stopped at 4 stops on way back over 20 minutes while going it got earlier ! Still it’s the best journey I had in Sicily in 10 days with great wife and very polite good drivers too ! Italian drivers on inter bus are absolutely menacing ! Flix is better than all other three sais ast and interbus ! Bravo
Flixbus UK,Very Good Experience,4,,2025-01-19T13:34:17.000Z,"Bus arrived at the scheduled time, and journey was seamless. However, at the beginning the driver only opened the bus 3 minutes before we were scheduled to leave, and left us to put our luggage in the carriage compartments ourselves. All in all, a great deal"
Flixbus UK,Avoid flixbus the drivers are vile and disgusting towards passengers,1,,2025-01-19T12:52:34.000Z,Travelled on the n31 from London to Glasgow last night and the 2 drivers attitudes and obnoxious behavior towards individuals including my son was absolutely disgusting with absolutely no regard for any passenger whatsoever. The way they speak to passengers is vile and disgusting and it's not discreet the way they slag off passengers the whole bus could hear it and the fact they spayed air freshener after passengers had literally just walked off the bus and was not done discreet whatsoever. This was our 1st time using flixbus and certainly will never use again or recommend anyone use their services the vile and disgusting behaviour of your drivers is totally unacceptable and nobody should have to suffer their vileness telling passengers they were annoying and total contempt towards passengers
Flixbus UK,Avoid. Don’t reserve seats!,1,,2025-01-19T12:41:30.000Z,"Bus arrived late, meaning the driver was already in a bad mood. Was told “there is no reserved seating. Just sit anywhere what’s the problem.” Problem is I paid for a specific seat. | Drive stopped along the route with no announcements. Then swapped driver, he was worse at making announcements, several people missed their stops because announcements weren’t made."
Flixbus UK,Would not recommend,2,,2025-01-19T00:42:27.000Z,"The bus was on time and we also arrived on time. However, it was uncomfortably hot to the point where myself and several other passengers were unwell due to the heat. The toilet was overflowing with brown water and the whole seat and bowl was stained and no toilet paper was provided and the sink was over flowing with brown water, it was completely unusable. Luckily our journey was only 2.45hrs but if it had been longer I do not know what we would have done. The driver stopped at a service station to use the bathroom but did not offer anyone else the chance to exit the bus. The seat arrangement was okay but many passengers argued over their seats and whether they were correctly chosen. No plug sockets worked either, some were completely ripped from the wall."
Flixbus UK,Would not recommend,1,,2025-01-18T15:07:52.000Z,"Sent to the wrong gate, made it back to correct gate prior to departure but refused entry. Told to wait one hour for the next one and then was denied entry even with valid ticket and 10 empty seats on the coach. Ended up spending £75 extra on train travel I was trying to avoid. Their rep was rude and dismissive and hid for most of the time. Awaiting full refund and reimbursement for additional travel"
Flixbus UK,Very good service,5,,2025-01-18T14:14:15.000Z,"Very good service, keep on going :))"
Flixbus UK,Cheap direct punctual,5,,2025-01-18T00:54:14.000Z,Cheap direct punctual
Flixbus UK,Excellent,5,,2025-01-17T18:02:11.000Z,"Nice, comfy, punctual and cheap. Only thing is drivers must pay attention to heating it is way too strong regardless of the weather conditions outside. This is a liability issue, people may ask for refunds or even worse someone may end up burned."
Flixbus UK,I had a TERRIBLE EXPERIENCE yesterday…,1,,2025-01-17T12:43:19.000Z,"I had a TERRIBLE EXPERIENCE yesterday 16-01-2025. I was scheduled to travel from Amsterdam Sloterdijk to Odense Denmark. The time in my ticket says 20:55. I was at the station by 20:30. I waited for almost more than 3 hours in the cold. I asked all the drivers and none of them knew anything about my trip. I checked my email and my mobile to see if FlixBus sends me reason(s) for the long delay but I didn't get anything. I finally left the Amsterdam Sloterdijk after waiting for so long. |  | This morning, i went back to FlixBus office in station Sloterdijk. After giving my details (3215469856) to the receptionist, i was surprised when the lady told me that my bus never came. She said my trip was cancelled. My trip was cancelled without any information and i got sick in the cold while waiting for cancelled trip. |  | FlixBus made me miss my brother's Wedding in Denmark. I don't want to talk about other damages I experienced. I just hope that I recover from the cold."
Flixbus UK,I did the route London x Edinburgh…,3,,2025-01-17T10:01:47.000Z,"I did the route London x Edinburgh overnight and the bus driver didn’t turn off the lights, just changed to a red light terrible to sleep. I suggest to turn off to leave the passengers sleep a little bit and change the settings of the last seats, that is 5 seats together, for a short trip is ok, but for a long 8 hours trip is TERRIBLE!"
Flixbus UK,80' delay,1,,2025-01-17T05:10:47.000Z,80' delay. Not allowed to use different bus with the same ticket
Flixbus UK,Flix the way forward...,5,,2025-01-17T00:19:59.000Z,Excellent driver driving with utmost safety.. |  | Comfy service from Gatwick to Bristol and brilliant WiFi too...nice job. | Will see you again soon.
Flixbus UK,Flixbus cancelled our return journey…,1,,2025-01-16T20:19:52.000Z,"Flixbus cancelled our return journey within five minutes of the departure time. They then offered us a little over half the refund amount for that single journey and used a combination of exchange rates and unhelpful terms and conditions to justify their meagre return. Thanks to the incompetence we were forced to spend far more on a last minute bus with a different company in order to get home. The total return journey including the refund amount which we had anticipated but not received came to four times the amount that the initial journey should have cost. Their feedback and complaint system was unhelpful, unsympathetic and formulaic. Won't use again."
